"GroupID","LocationID","Lockdown","ISOPleasant","ISOEventful","Human","Traffic","Natural","PA","N5","S","R","I","FS","T","LAeq","LA10_LA90","LC_LA","SIL3"
"SR202","StPaulsRow","1",0.17852262332902,0.15170230662809,NA,NA,NA,19.1838100475003,18.9,1.6,0.0347,0.314,0.00375,0.196,61.62,7.25000000000001,9.47000000000001,50.57
"SR203","StPaulsRow","1",0.416047478637942,0.0621504259526209,NA,NA,NA,11.3856020595497,11.2,1.29,0.0296,0.401,0.00555,0.41,56.8,4.61,7.03,42
"SR204","StPaulsRow","1",0.146218429700475,0.208876997502178,NA,NA,NA,19.4853235500389,19.2,1.61,0.0343,0.316,0.00412,0.114,62.72,9.52,5.82000000000001,51.73
"SR205","StPaulsRow","1",0.192467020486158,0.177930631897509,NA,NA,NA,16.5379604821995,16.3,1.42,0.0318,0.302,0.00343,0.109,60.35,9.87,7.21,48.63
"SR206","StPaulsRow","1",0.165053203686347,0.145567803403951,NA,NA,NA,19.0570355338749,17.4,2.01,0.0343,0.624,0.0144,0.151,62.09,5.65,4.09999999999999,53.07
"SR207","StPaulsRow","1",-0.00802132094575869,0.119658944283734,NA,NA,NA,38.5680076880904,29.4,2.53,0.0376,0.804,0.0372,0.439,67.87,15.43,1.73999999999999,58.54
"SR208","StPaulsRow","1",0.197792961117499,0.147451588822939,NA,NA,NA,14.4373554763085,14.2,1.52,0.0336,0.503,0.005,0.16,60.06,7.52,8.92,49.16
"SR209","StPaulsRow","1",0.189004870092302,0.131695207206043,NA,NA,NA,15.3582728682952,15.1,1.32,0.0335,0.389,0.00785,0.111,59.47,9.52,11.14,47.36
"SR210","StPaulsRow","1",0.223207691635384,0.119531474065294,NA,NA,NA,12.9138434341955,12.7,1.26,0.0308,0.319,0.00717,0.179,57.88,9.43,11.79,46.22
"SR211","StPaulsRow","1",0.1598168150072,0.192557271740809,NA,NA,NA,16.0882762853881,15.8,1.42,0.0362,0.433,0.00881,0.111,61.54,9.82,8.76,50.31
"SR212","StPaulsRow","1",0.145762461305898,0.185426028797836,NA,NA,NA,18.6119569465603,18.2,1.66,0.0447,0.466,0.0158,0.694,68.3,14.78,1.58,50.99
"SR213","StPaulsRow","1",0.139523931430062,0.231357907395675,NA,NA,NA,19.8094461518471,19.4,1.28,0.0401,0.468,0.0191,0.985,69.54,21.77,1.73999999999999,49.29
"SR214","StPaulsRow","1",0.322105889983042,-0.0332495812341141,NA,NA,NA,9.87814925293999,9.71,1.17,0.029,0.353,0.0058,0.0871,53.16,4.76000000000001,16.37,40.07
"SR215","StPaulsRow","1",0.131322441425278,0.146419686448466,NA,NA,NA,19.7203603062322,19.3,1.76,0.0463,0.338,0.011,0.213,61.63,16.11,5.35999999999999,50.74
"SR216","StPaulsRow","1",0.419695942256113,-0.0261039271376667,NA,NA,NA,8.83050918673557,8.67,1.25,0.0271,0.401,0.00972,0.0815,50.98,4.19,11.46,39.09
"SR217","StPaulsRow","1",0.474383477533755,0.0548919586540229,NA,NA,NA,9.29278120136781,9.14,1.38,0.0275,0.361,0.0052,0.427,53.4,3.73,7.38,42.27
"SR218","StPaulsRow","1",0.404447515257455,0.0453179432388889,NA,NA,NA,9.44820000571126,9.29,1.18,0.029,0.409,0.00413,0.0385,53.37,4.15000000000001,9.38,40.52
"SR219","StPaulsRow","1",0.228823381289176,0.0878425877812613,NA,NA,NA,18.1112410322051,17.7,1.6,0.0338,0.569,0.0334,0.166,58.47,10.32,7.12,48.02
"SR220","StPaulsRow","1",0.332110541833675,0.104714107022325,NA,NA,NA,15.6777575542269,15.4,1.41,0.0291,0.349,0.0181,0.224,56.94,6.41,7.81,45.99
"SR221","StPaulsRow","1",0.327928279437373,0.0346960864632702,NA,NA,NA,10.4677405456717,10.3,1.34,0.0288,0.376,0.00427,0.0549,54.1,6.65,9.17,41.8
"SR222","StPaulsRow","1",0.292542531139063,0.0789366636084748,NA,NA,NA,10.9775605139804,10.8,1.28,0.0302,0.298,0.00354,0.101,55.98,8.41999999999999,8.70000000000001,43.04
"SR223","StPaulsRow","1",0.231978757282299,0.055243902180505,NA,NA,NA,13.4751587727897,13.2,1.35,0.036,0.393,0.0131,0.102,58.57,4.9,14.07,45.85
"SR224","StPaulsRow","1",0.339531889549985,0.0611009768256727,NA,NA,NA,10.7736748936389,10.6,1.42,0.0292,0.294,0.00451,0.212,55.3,4.77,9.71000000000001,44.14
"SR225","StPaulsRow","1",0.367591757755861,0.0852936216052963,NA,NA,NA,11.1792688578854,11,1.41,0.0292,0.299,0.00497,0.199,55.5,3.79,8.42,44.56
"SR226","StPaulsRow","1",0.138558772950585,0.204648920311985,NA,NA,NA,21.081232443373,20.6,1.6,0.0495,0.324,0.0156,0.19,62.94,18.57,3.42,51.09
"SR227","StPaulsRow","1",0.26748710400095,0.180196227491132,NA,NA,NA,19.8276705217846,19.3,1.69,0.0565,0.332,0.0177,0.223,61.6,12.93,3.46999999999999,50.96
"SR228","StPaulsRow","1",0.148243047071461,0.195221526442927,NA,NA,NA,19.2250939281487,18.7,1.68,0.0566,0.367,0.019,0.213,64.39,16.48,2.97,51.75
"SR229","StPaulsRow","1",0.0955621454938103,0.204971347656383,NA,NA,NA,25.5916842337902,22.7,2.08,0.0583,0.333,0.0117,0.238,65.11,17.04,2.51000000000001,55.92
"SR230","StPaulsRow","1",0.376591153788979,0.0275999054428166,NA,NA,NA,11.1410944336545,10.9,1.33,0.0265,0.367,0.0262,0.0786,53.24,6.2,7.73,41.8
"SR231","StPaulsRow","1",0.253212191106283,0.108661626125876,NA,NA,NA,13.1153723383021,12.9,1.44,0.0279,0.316,0.0114,0.146,56.74,10.15,6.75,45.67
"SR232","StPaulsRow","1",0.110975563698151,0.117189701502473,NA,NA,NA,18.5363071470539,17.2,1.96,0.0303,0.363,0.0228,0.161,62.03,8.33,4.69,52.03
"SR233","StPaulsRow","1",0.200125161291913,0.146714197158316,NA,NA,NA,21.1844951164456,20.7,1.79,0.0299,0.383,0.0248,0.311,61.58,8.21,5.14,51.67
"SR234","StPaulsRow","1",0.333084588230961,0.0021429836023541,NA,NA,NA,10.1968337396937,10,1.44,0.0258,0.408,0.018,0.134,53.06,6.33,9.75,42.29
"SR235","StPaulsRow","1",0.3388818890822,0.000712045483268225,NA,NA,NA,9.82504506109471,9.66,1.29,0.0277,0.347,0.00699,0.0746,52.9,4.79,13.08,41.42
"SR236","StPaulsRow","1",0.419949540599872,-0.0288427409351125,NA,NA,NA,8.18803726119257,8.05,1.16,0.0275,0.316,0.00404,0.0974,51.01,3.49,13.64,38.63
"SR237","StPaulsRow","1",0.309126413902693,-0.00759104468654792,NA,NA,NA,11.0423097513676,10.8,1.36,0.0285,0.343,0.0239,0.102,55.39,8.57,6.67,40.44
"SR238","StPaulsRow","1",0.362777359970468,0.0527909162960025,NA,NA,NA,10.7783124554851,10.6,1.31,0.0293,0.344,0.00565,0.0571,54.33,3.73,10.1,42.71
"SR239","StPaulsRow","1",0.305726631981042,0.0382407386626002,NA,NA,NA,12.3853613108383,12.2,1.29,0.0286,0.301,0.00449,0.0736,53.89,9.71,9.74,41.63
"SR240","StPaulsRow","1",0.336582182279922,0.117172641333555,NA,NA,NA,12.213894824244,12,1.47,0.035,0.299,0.00273,0.0804,57.24,1.79,9.10999999999999,46.93
"SR241","StPaulsRow","1",0.408341950676673,0.118969748531565,NA,NA,NA,11.4219421625005,11.2,1.43,0.0375,0.28,0.00348,0.143,56.79,1.13,7.50000000000001,45.9
"SR242","StPaulsRow","1",0.535667632094013,-0.00702255734762389,NA,NA,NA,7.34994083074102,7.22,1.05,0.0283,0.299,0.00306,0.168,50.54,2.91,9.33,36.5
"SR243","StPaulsRow","1",0.323094755548538,0.0942997097352476,NA,NA,NA,12.5859146846683,12.4,1.37,0.0278,0.421,0.00537,0.067,55.1,7.15,7.41,44.06
"SR244","StPaulsRow","1",0.303013504292964,0.106112902401244,NA,NA,NA,12.5945646349429,12.4,1.23,0.0297,0.361,0.00471,0.0676,55.45,9.34,8.67,43.6
"SR245","StPaulsRow","1",0.302304291415118,0.0216366521094585,NA,NA,NA,11.8197201274154,11.6,1.34,0.0298,0.489,0.0132,0.0655,54.33,5.89,12.55,43.12
"SR246","StPaulsRow","1",0.325908420232949,0.131948468791407,NA,NA,NA,12.392401833301,12.2,1.29,0.03,0.438,0.00419,0.0505,55.97,7.85,6.41,44.43
"SR247","StPaulsRow","1",0.379306811171624,0.033589162303449,NA,NA,NA,9.25802215009607,9.1,1.13,0.0294,0.39,0.00407,0.059,53.09,6.06,10.87,40.07
"SR248","StPaulsRow","1",0.460237605975454,0.0171441782438492,NA,NA,NA,8.63978490620468,8.49,1.14,0.0287,0.416,0.00455,0.0982,52.19,2.57,10.33,39.17
"TM401","TateModern","1",0.379018066375154,0.0685994262255379,NA,NA,NA,14.6443242585269,14.4,1.22,0.0303,0.34,0.0111,0.225,56.82,3.63,10.79,42.42
"TM402","TateModern","1",0.206150548416721,0.173354459181711,NA,NA,NA,18.8058497441068,18.5,1.23,0.0358,0.373,0.00721,0.0893,62.42,14.73,10.33,45.04
"TM403","TateModern","1",0.246543835100906,0.0277790433883462,NA,NA,NA,14.6343871091968,14.4,1.14,0.0319,0.368,0.0064,0.0863,57.07,9.94,16.47,41.9
"TM404","TateModern","1",0.43587810374399,-0.0585899175679301,NA,NA,NA,9.91374350838632,9.75,1.37,0.0263,0.471,0.00844,0.179,51.89,4.44,13.51,40.98
"TM405","TateModern","1",0.308423440859607,0.11502546904129,NA,NA,NA,16.0367053891429,15.8,1.31,0.0311,0.391,0.00517,0.0778,58.05,12.16,9.83,44.28
"TM406","TateModern","1",0.309237698922095,0.105123391457642,NA,NA,NA,15.9298897554365,15.7,1.3,0.0298,0.324,0.00582,0.101,57.99,12.58,9.66999999999999,43.75
"TM407","TateModern","1",0.384839713981033,0.0373353491188206,NA,NA,NA,12.5854012173005,12.4,1.39,0.0279,0.365,0.00509,0.153,54.95,6.42,11.52,43.39
"TM408","TateModern","1",0.457043956380531,0.00579186739187987,NA,NA,NA,9.13035721140525,8.98,1.15,0.0278,0.337,0.0045,0.141,52.13,5.18,10.28,39.74
"TM409","TateModern","1",0.472439897582919,-0.132706756395032,NA,NA,NA,7.10913096345173,6.97,1.18,0.0297,0.372,0.00522,0.0728,48.87,2.46,15.37,37.28
"TM410","TateModern","1",0.480356050719853,-0.0650463519134692,NA,NA,NA,7.53435469492596,7.41,1.18,0.0259,0.335,0.00403,0.0777,49.85,3.05,11.63,38.24
"TM411","TateModern","1",0.381015826384787,-0.0792471261055838,NA,NA,NA,9.91391446631948,9.75,1.21,0.0287,0.345,0.00489,0.0703,52.32,7.12,14.51,38.56
"TM412","TateModern","1",0.471000233590894,-0.0871019905972847,NA,NA,NA,9.36639242059692,9.2,1.43,0.0273,0.498,0.00944,0.22,51.63,5.47,12.29,40.06
"TM413","TateModern","1",0.417493883287983,-0.0155801168635638,NA,NA,NA,9.72624294770469,9.52,1.27,0.0353,0.63,0.00824,0.0697,53.29,3.05,13.43,41.3
"TM414","TateModern","1",0.435294367734533,-0.088241938661235,NA,NA,NA,8.83602835716537,8.68,1.22,0.0286,0.555,0.00603,0.0835,50.82,4,14.21,38.61
"TM415","TateModern","1",0.401147320630654,-0.0483338244002473,NA,NA,NA,8.89680266821386,8.74,1.07,0.03,0.345,0.00397,0.133,52.31,2.32,15.12,38.56
"TM416","TateModern","1",0.457750564741427,-0.0600123785024512,NA,NA,NA,8.32116860071456,8.17,1.05,0.0284,0.413,0.00656,0.116,50.87,4.24,12.18,37.17
"TM417","TateModern","1",0.452981920227086,0.0207856202879063,NA,NA,NA,10.8865222318985,10.6,1.33,0.0368,0.609,0.0245,0.103,54.49,6.44,9.07,42.18
"TM418","TateModern","1",0.397686788642016,0.037654342043248,NA,NA,NA,11.9830296323698,11.7,1.2,0.039,0.653,0.0157,0.124,56.06,5.69,11.16,41.51
"TM419","TateModern","1",0.402305448668964,0.0806571212781694,NA,NA,NA,12.1668482994464,11.9,1.51,0.0333,0.691,0.0193,0.126,57.26,6.1,7.69,45.02
"TM420","TateModern","1",0.362164882031898,-0.00406604891506718,NA,NA,NA,11.6324609695095,11.4,1.26,0.0336,0.537,0.0115,0.0872,54.58,4.98,14.52,41.95
"TM421","TateModern","1",0.338506885751902,0.0481458606371149,NA,NA,NA,11.8559606665659,11.6,1.16,0.0323,0.447,0.019,0.0857,56.07,5.88,12.43,42.2
"TM422","TateModern","1",0.383839638894056,0.00487176888610763,NA,NA,NA,11.783138054388,11.6,1.32,0.0298,0.384,0.00356,0.243,54.22,5.88,14.89,42.79
"TM423","TateModern","1",0.36317713021455,0.0814573866848616,NA,NA,NA,14.2398044580909,14,1.18,0.0357,0.315,0.0029,0.345,57.66,3.04,14.14,43.26
"TM425","TateModern","1",0.428476766952643,-0.034232747139936,NA,NA,NA,9.53399481513004,9.36,1.05,0.0315,0.326,0.0049,0.251,52.73,4,14.33,38.55
"TM426","TateModern","1",0.393952168752081,-0.0240027875720819,NA,NA,NA,9.62144166419454,9.46,1.13,0.0293,0.406,0.00413,0.0975,52.54,3.61,14.37,39.84
"TM427","TateModern","1",0.403456119440199,-0.00193986049128136,NA,NA,NA,9.61516263108215,9.46,1.15,0.0286,0.425,0.00331,0.123,53.6,6.03,11.29,39.4
"TM428","TateModern","1",0.430514263579602,-0.058232694305668,NA,NA,NA,9.07827857144055,8.92,1.15,0.0268,0.378,0.00863,0.108,51.22,6.03,12.86,38.59
"TM429","TateModern","1",0.40822508089598,-0.0446618999682051,NA,NA,NA,10.2646960205207,10.1,1.14,0.0281,0.43,0.00501,0.159,52.33,6.85,13.6,38.88
"TM430","TateModern","1",0.411003260266169,-0.0229011762445281,NA,NA,NA,9.82681315816454,9.66,1.06,0.0296,0.444,0.00466,0.111,52.6,5.89,12.5,38.4
"TM431","TateModern","1",0.363654121780537,0.0566704957341323,NA,NA,NA,11.8189611632447,11.6,1.13,0.0298,0.342,0.013,0.114,55.23,10.38,10.5,41.36
"TM432","TateModern","1",0.353089186446264,0.0211517479759784,NA,NA,NA,12.4091426311568,12.2,1.21,0.0305,0.46,0.00772,0.153,55.18,8.46,13.12,41.55
"TM433","TateModern","1",0.384889453643967,-0.0110486668839556,NA,NA,NA,10.7953887491052,10.6,1.24,0.0291,0.464,0.0107,0.0771,53.64,7.83,12.01,40.63
"TM434","TateModern","1",0.361119300951076,-0.0217701605663297,NA,NA,NA,11.7036698005809,11.5,1.33,0.0279,0.448,0.0121,0.106,53.91,6.85,14.03,41.96
"TM435","TateModern","1",0.395377700431783,0.0589643161206069,NA,NA,NA,14.1965127570718,13.9,1.73,0.0288,0.678,0.0269,0.121,57.04,8.11,7.55,46.83
"TM436","TateModern","1",0.32144032920306,0.0852431545372012,NA,NA,NA,16.3138866530273,16,1.7,0.0318,0.623,0.0205,0.0767,58.7,8.53,10.23,47.94
"TM437","TateModern","1",0.37093397570097,-0.0185793706407091,NA,NA,NA,11.5095686965739,11.3,1.33,0.029,0.618,0.0126,0.076,53.63,6.43,13.79,42.09
"TM438","TateModern","1",0.325453905483104,-0.0383174154887222,NA,NA,NA,12.1068122488272,11.9,1.1,0.0305,0.458,0.00792,0.105,53.92,7.70999999999999,16.52,39.65
"TM439","TateModern","1",0.411105616855952,0.00952865814060311,NA,NA,NA,11.0915960465176,10.9,1.27,0.0303,0.535,0.00696,0.146,54.11,7.08,11.06,41.1
"TM440","TateModern","1",0.34185829501998,0.0250169959639598,NA,NA,NA,11.8015808837359,11.6,1.28,0.0291,0.409,0.00947,0.117,54.93,5.38,14.33,43.09
"TM441","TateModern","1",0.400070552160085,0.065502481334721,NA,NA,NA,12.2286889257941,12,1.44,0.0293,0.426,0.0151,0.133,55.73,5.57,9.41,44.53
"TM442","TateModern","1",0.30191132031963,0.0115322624690813,NA,NA,NA,13.0699238432596,12.8,1.31,0.0317,0.492,0.0195,0.126,56.69,6.34999999999999,15.01,43.19
"TS501","TorringtonSq","1",0.0477936432312306,0.137275375647845,NA,NA,NA,25.8105027868331,24.2,1.92,0.0323,0.342,0.00633,0.24,62.88,11.4,10.03,52.53
"TS502","TorringtonSq","1",0.436045240626607,-0.00208235986257225,NA,NA,NA,9.19425356200212,9.02,1.2,0.0324,0.351,0.0048,0.181,52.59,6.05,9.37,38.64
"TS503","TorringtonSq","1",0.330170553234908,0.039651649674137,NA,NA,NA,12.8454521662108,12.6,1.41,0.0373,0.376,0.0056,0.179,56.06,6.5,10.12,42.99
"TS504","TorringtonSq","1",0.1070430884036,0.0818777111429756,NA,NA,NA,20.8700601484133,20.3,1.81,0.0347,0.408,0.0136,0.171,60.69,8.71,11.85,50.15
"TS505","TorringtonSq","1",0.104814689404851,-0.119367861952577,NA,NA,NA,13.8663547883661,13.6,1.61,0.0324,0.493,0.0152,0.12,55.8,5.51,23.1,44.3
"TS506","TorringtonSq","1",0.0645153945931017,-0.0167240355246384,NA,NA,NA,17.5350166034,17.2,1.34,0.0332,0.446,0.0199,0.0983,59,11.87,19.05,44.34
"TS507","TorringtonSq","1",0.00582639851506545,-0.0886093406410286,NA,NA,NA,19.9314410795075,19.5,1.43,0.0329,0.42,0.0339,0.15,60.77,12.01,20.27,43.57
"TS508","TorringtonSq","1",0.127786730906079,0.118323603490016,NA,NA,NA,22.993500656957,22.5,1.47,0.0521,0.551,0.00924,0.211,63.08,14.19,12.75,48.26
"TS509","TorringtonSq","1",0.335863396699474,0.0455728276102241,NA,NA,NA,11.0864414877389,10.9,1.11,0.0314,0.385,0.0039,0.0548,54.48,10.06,8.86000000000001,39.44
"TS510","TorringtonSq","1",0.161381412677344,-0.223988277732487,NA,NA,NA,11.1016127068392,10.9,1.24,0.0267,0.479,0.0151,0.0329,52.03,8.38,24.24,36.47
"TS511","TorringtonSq","1",0.286201384279879,-0.178788741668654,NA,NA,NA,9.09331528576651,8.93,1.24,0.0265,0.464,0.0106,0.0562,50.65,4.43,21.1,36.8
"TS512","TorringtonSq","1",0.189926470438844,0.144679680826202,NA,NA,NA,15.8521739980165,15.6,1.36,0.0318,0.463,0.00793,0.0521,58.35,14.7,5.9,45.24
"TS513","TorringtonSq","1",0.292304425587687,-0.185548083259634,NA,NA,NA,8.40021766005014,8.26,1.32,0.0257,0.533,0.00675,0.047,49.47,3.93,21.48,37.3
"TS514","TorringtonSq","1",0.223532561094214,0.105386797905894,NA,NA,NA,15.0398093748157,14.8,1.42,0.0334,0.385,0.0045,0.109,57.82,10.48,8.93,45.3
"TS515","TorringtonSq","1",0.165185822027569,0.0143854587193136,NA,NA,NA,13.8971238062895,13.7,1.57,0.0278,0.391,0.00531,0.051,55.41,10.66,12.07,44.4
"TS516","TorringtonSq","1",0.139114117493853,0.119989929113567,NA,NA,NA,21.9109007841685,21.6,1.61,0.0344,0.439,0.00482,0.0726,60.12,12.16,8.76,47.9
"TS517","TorringtonSq","1",-0.0676860320572827,0.176292454484648,NA,NA,NA,25.955481731223,25.6,1.77,0.0277,0.328,0.00677,0.0975,62.89,19.15,9.15000000000001,52.22
"TS518","TorringtonSq","1",0.110552870091341,-0.151696037159837,NA,NA,NA,12.7333672018007,12.5,1.45,0.0268,0.407,0.0186,0.0948,54.05,6.21,24.93,42.16
"TS519","TorringtonSq","1",0.116337927280548,0.171866268101333,NA,NA,NA,22.5143735012629,22.2,1.55,0.0338,0.399,0.00542,0.133,62.18,12.67,7.98,49.16
"TS520","TorringtonSq","1",0.367841931676661,0.0146197469205783,NA,NA,NA,9.33361073877393,9.18,1.57,0.0277,0.414,0.00503,0.119,53.83,1.15,8.91,43.08
"TS521","TorringtonSq","1",0.27249394402324,-0.0233008753871684,NA,NA,NA,11.0899875317214,10.9,1.33,0.0314,0.332,0.00487,0.0841,54.65,4.96,15.57,41.7
"TS522","TorringtonSq","1",0.270587234913275,0.0257255712188011,NA,NA,NA,12.1159062847362,11.9,1.42,0.0336,0.369,0.00563,0.0651,57.19,1.37,14.02,44.13
"TS523","TorringtonSq","1",0.221361778919612,0.0144419095926668,NA,NA,NA,12.5547032916945,12.3,1.42,0.0316,0.416,0.0174,0.118,57.35,4.43,14.65,44.52
"TS524","TorringtonSq","1",0.290214076960787,-0.0565355600355732,NA,NA,NA,11.2777317631677,11.1,1.65,0.0257,0.567,0.00954,0.547,53.82,4.98,16.79,44.42
"TS525","TorringtonSq","1",-0.120927828034355,0.246599902623122,NA,NA,NA,39.1224014340056,35.3,2.01,0.0334,0.364,0.00585,0.32,68.12,21.14,8.44,57.42
"TS526","TorringtonSq","1",0.228400374768317,0.028570666042898,NA,NA,NA,15.0081457057831,14.7,1.79,0.0273,0.519,0.0117,0.232,56.17,8.46,8.12,46.04
"TS527","TorringtonSq","1",0.125910247900237,0.152608731046279,NA,NA,NA,24.3467619882641,23.7,1.81,0.0359,0.376,0.00644,0.247,62.4,11.81,7.13,50.82
"TS528","TorringtonSq","1",0.452460612858486,0.0286168704019414,NA,NA,NA,9.47405593156082,9.3,1.22,0.0306,0.343,0.00647,0.204,53.2,3.64,9.02,40.07
"TS529","TorringtonSq","1",0.382789424320172,0.0234521359872418,NA,NA,NA,10.2844972596291,10.1,1.43,0.0299,0.505,0.00798,0.149,53.29,4.64,9.02,42.15
"TS530","TorringtonSq","1",0.435336169938203,-0.0907641943977718,NA,NA,NA,8.08563829368619,7.94,1.27,0.0257,0.447,0.00963,0.168,49.95,2.06,14.48,37.99
"TS531","TorringtonSq","1",0.42555260737919,-0.0367915605957548,NA,NA,NA,9.34849117233518,9.17,1.15,0.0336,0.406,0.00376,0.167,52.77,3.21,13.67,38.38
"TS532","TorringtonSq","1",0.438357068091029,0.0481903694378884,NA,NA,NA,11.0132980211964,10.8,1.22,0.0331,0.32,0.00902,0.328,55.15,5.12,8.39,40.79
"TS533","TorringtonSq","1",0.195630393932389,0.0445497601502646,NA,NA,NA,15.2326719130839,15,1.49,0.0313,0.351,0.0056,0.117,57.12,11.36,9.88,43.96
"TS534","TorringtonSq","1",0.239857870587983,0.0835647785747348,NA,NA,NA,17.1332853783966,16.9,1.45,0.0302,0.418,0.00375,0.096,57.04,10.8,7.96,44.27
"TS535","TorringtonSq","1",0.247072789058964,0.138737942043229,NA,NA,NA,17.839724628949,17.5,1.37,0.0387,0.466,0.0119,0.239,60.35,10.31,8.38,46.35
"TS536","TorringtonSq","1",0.252511389576098,-0.0536841332835511,NA,NA,NA,12.6594985082369,12.4,1.35,0.0366,0.509,0.0108,0.216,55.54,8.41,16.14,41.21
"TS537","TorringtonSq","1",0.329679421636713,-0.0339882588996895,NA,NA,NA,9.98722928727431,9.82,1.44,0.0288,0.399,0.0055,0.203,52.9,5.61000000000001,12.97,41.36
"TS538","TorringtonSq","1",0.294929619605609,0.0601823816063201,NA,NA,NA,14.359218335577,14.1,1.4,0.0344,0.359,0.00916,0.23,56.3,10.09,9.27,43.57
"TS539","TorringtonSq","1",0.173100674585382,0.0862820537650132,NA,NA,NA,30.0339771753295,29.4,1.57,0.0573,0.363,0.00967,0.481,64.32,14.8,13.95,48.53
"TS540","TorringtonSq","1",0.471885791971163,-0.0965525133748449,NA,NA,NA,7.88205662627813,7.74,1.38,0.0258,0.445,0.00902,0.257,49.33,2.64,12.12,37.91
"TS541","TorringtonSq","1",0.045786293133607,0.0282729929432503,NA,NA,NA,20.2841372953352,20,1.58,0.0298,0.404,0.0093,0.246,59.17,16.54,14.17,46.21
