"GroupID","LocationID","Lockdown","ISOPleasant","ISOEventful","Human","Traffic","Natural","PA","N5","S","R","I","FS","T","LAeq","LA10_LA90","LCeq_LAeq","SIL3"
"TM428","TateModern","1",0.390551973659686,-0.184758780192287,2.92936053655499,2.87070805787194,2.85259299057972,9.07827857144055,8.92,1.15,0.0268,0.378,0.00863,0.108,51.22,6.03,12.86,38.59
"TM429","TateModern","1",0.379407964645421,-0.172507697569244,3.00625129547236,2.84926046536934,2.7930933626176,10.2646960205207,10.1,1.14,0.0281,0.43,0.00501,0.159,52.33,6.85,13.6,38.88
"TM430","TateModern","1",0.389167975909057,-0.161438690258975,2.99427611316247,2.86799386569857,2.80461803723484,9.82681315816454,9.66,1.06,0.0296,0.444,0.00466,0.111,52.6,5.89,12.5,38.4
"TM431","TateModern","1",0.354612970236441,-0.057298476516216,3.03421397171633,2.90310517541616,2.70911291984437,11.8189611632447,11.6,1.13,0.0298,0.342,0.013,0.114,55.23,10.38,10.5,41.36
"TM432","TateModern","1",0.359049147102215,-0.0851653380214602,3.14458741384602,2.85283789491059,2.66214704627907,12.4091426311568,12.2,1.21,0.0305,0.46,0.00772,0.153,55.18,8.46,13.12,41.55
"TM433","TateModern","1",0.372598059222917,-0.122135045982055,3.06474285754184,2.89641931523317,2.80210804072572,10.7953887491052,10.6,1.24,0.0291,0.464,0.0107,0.0771,53.64,7.83,12.01,40.63
"TM434","TateModern","1",0.367918407633934,-0.112795322717699,3.10829502502461,2.85608831441372,2.69741246891462,11.7036698005809,11.5,1.33,0.0279,0.448,0.0121,0.106,53.91,6.85,14.03,41.96
"TM435","TateModern","1",0.344552790797463,0.0194165350440625,3.49186757343521,2.82562183986085,2.90469979271736,14.1965127570718,13.9,1.73,0.0288,0.678,0.0269,0.121,57.04,8.11,7.55,46.83
"TM436","TateModern","1",0.330154365118113,0.0543483234326426,3.44294962526935,2.84785972528278,2.68983289930152,16.3138866530273,16,1.7,0.0318,0.623,0.0205,0.0767,58.7,8.53,10.23,47.94
"TM437","TateModern","1",0.372872626528897,-0.106281192798633,3.27109023434441,2.86678846019636,2.69642028010837,11.5095686965739,11.3,1.33,0.029,0.618,0.0126,0.076,53.63,6.43,13.79,42.09
"TM438","TateModern","1",0.36467556258068,-0.164910763666872,3.01964060367659,2.88589248534219,2.58713601772663,12.1068122488272,11.9,1.1,0.0305,0.458,0.00792,0.105,53.92,7.70999999999999,16.52,39.65
"TM439","TateModern","1",0.375108838676223,-0.0963933713461181,3.19517241227327,2.84201317547311,2.8272042306596,11.0915960465176,10.9,1.27,0.0303,0.535,0.00696,0.146,54.11,7.08,11.06,41.1
"TM440","TateModern","1",0.375126027938535,-0.0559401457084271,3.17515066303249,2.82075971724516,2.55497521045219,11.8015808837359,11.6,1.28,0.0291,0.409,0.00947,0.117,54.93,5.38,14.33,43.09
"TM441","TateModern","1",0.371388078113901,-0.000590066950950541,3.23947695425777,2.80253555719966,2.76666272154272,12.2286889257941,12,1.44,0.0293,0.426,0.0151,0.133,55.73,5.57,9.41,44.53
"TM442","TateModern","1",0.36500552512187,-0.0808627246192712,3.22622434898417,2.82717712779702,2.54668224214712,13.0699238432596,12.8,1.31,0.0317,0.492,0.0195,0.126,56.69,6.34999999999999,15.01,43.19
"TS501","TorringtonSq","1",0.088412583052547,0.140411834782311,3.13567432484221,3.34986327784998,1.95031585539101,25.8105027868331,24.2,1.92,0.0323,0.342,0.00633,0.24,62.88,11.4,10.03,52.53
"TS502","TorringtonSq","1",0.202632983034025,0.0334830776719408,2.9019015221271,3.36702396678569,2.7035309316919,9.19425356200212,9.02,1.2,0.0324,0.351,0.0048,0.181,52.59,6.05,9.37,38.64
"TS503","TorringtonSq","1",0.177057561903069,0.0650648711670388,3.02704416926725,3.32049832235767,2.43915023297522,12.8454521662108,12.6,1.41,0.0373,0.376,0.0056,0.179,56.06,6.5,10.12,42.99
"TS504","TorringtonSq","1",0.117143411847475,0.0893523093480883,3.15156537444343,3.31448176625471,2.01211013150698,20.8700601484133,20.3,1.81,0.0347,0.408,0.0136,0.171,60.69,8.71,11.85,50.15
"TS505","TorringtonSq","1",0.165223215611603,-0.0910500874829282,3.08734255833668,3.30124464307328,1.93990979644661,13.8663547883661,13.6,1.61,0.0324,0.493,0.0152,0.12,55.8,5.51,23.1,44.3
"TS506","TorringtonSq","1",0.145553363298309,0.00408594977758884,3.0270287392923,3.56665323213366,1.95715078007037,17.5350166034,17.2,1.34,0.0332,0.446,0.0199,0.0983,59,11.87,19.05,44.34
"TS507","TorringtonSq","1",0.127181385010873,-0.0658212369409096,2.89065975430347,3.55307292203796,2.01557279278073,19.9314410795075,19.5,1.43,0.0329,0.42,0.0339,0.15,60.77,12.01,20.27,43.57
"TS508","TorringtonSq","1",0.115827692646177,0.129061050193734,3.2600203821785,3.52163341609497,1.95616751363381,22.993500656957,22.5,1.47,0.0521,0.551,0.00924,0.211,63.08,14.19,12.75,48.26
"TS509","TorringtonSq","1",0.192594552490623,0.0773015644085536,2.88397257794087,3.59066628922188,2.61560942851199,11.0864414877389,10.9,1.11,0.0314,0.385,0.0039,0.0548,54.48,10.06,8.86000000000001,39.44
"TS510","TorringtonSq","1",0.187917629224966,-0.175071913201538,2.72708062897249,3.58242060909946,2.3245558256123,11.1016127068392,10.9,1.24,0.0267,0.479,0.0151,0.0329,52.03,8.38,24.24,36.47
"TS511","TorringtonSq","1",0.198155047100376,-0.132097000609682,2.80284532842887,3.40655678723759,2.41882113557843,9.09331528576651,8.93,1.24,0.0265,0.464,0.0106,0.0562,50.65,4.43,21.1,36.8
"TS512","TorringtonSq","1",0.161550886892779,0.158897086583691,3.1075809894375,3.69521329922734,2.39959776692972,15.8521739980165,15.6,1.36,0.0318,0.463,0.00793,0.0521,58.35,14.7,5.9,45.24
"TS513","TorringtonSq","1",0.202428488600214,-0.138351347177572,2.88624377504966,3.38560655244702,2.40502740161446,8.40021766005014,8.26,1.32,0.0257,0.533,0.00675,0.047,49.47,3.93,21.48,37.3
"TS514","TorringtonSq","1",0.162956128803027,0.122954543351082,3.07236299496281,3.4911450705625,2.30891958284016,15.0398093748157,14.8,1.42,0.0334,0.385,0.0045,0.109,57.82,10.48,8.93,45.3
"TS515","TorringtonSq","1",0.169191182204881,0.038518459878625,2.95968970775014,3.54984811952367,2.33397757852511,13.8971238062895,13.7,1.57,0.0278,0.391,0.00531,0.051,55.41,10.66,12.07,44.4
"TS516","TorringtonSq","1",0.111330454624664,0.132621452067159,3.01086430078935,3.54196573478156,2.2066687527726,21.9109007841685,21.6,1.61,0.0344,0.439,0.00482,0.0726,60.12,12.16,8.76,47.9
"TS517","TorringtonSq","1",0.0855493776125517,0.176985045368418,3.02417143704751,3.75115861977085,1.93349264902176,25.955481731223,25.6,1.77,0.0277,0.328,0.00677,0.0975,62.89,19.15,9.15000000000001,52.22
"TS518","TorringtonSq","1",0.172173565085076,-0.119537580423671,2.93818411630715,3.37900359401364,1.95763548388601,12.7333672018007,12.5,1.45,0.0268,0.407,0.0186,0.0948,54.05,6.21,24.93,42.16
"TS519","TorringtonSq","1",0.106926424824138,0.179029627956933,3.09595222067682,3.50963081405865,2.10803089517485,22.5143735012629,22.2,1.55,0.0338,0.399,0.00542,0.133,62.18,12.67,7.98,49.16
"TS520","TorringtonSq","1",0.192245784569021,0.0413105477608097,3.06778926086585,3.14901336962124,2.55809465506806,9.33361073877393,9.18,1.57,0.0277,0.414,0.00503,0.119,53.83,1.15,8.91,43.08
"TS521","TorringtonSq","1",0.185579148711285,0.00771342970743276,2.91536945678034,3.33792564743964,2.29179313367075,11.0899875317214,10.9,1.33,0.0314,0.332,0.00487,0.0841,54.65,4.96,15.57,41.7
"TS522","TorringtonSq","1",0.173742442010391,0.0496929694262957,3.03363735542209,3.16950270686876,2.20579759844026,12.1159062847362,11.9,1.42,0.0336,0.369,0.00563,0.0651,57.19,1.37,14.02,44.13
"TS523","TorringtonSq","1",0.173742535344298,0.0337859241860389,3.12825395553463,3.25687223879307,2.15119312316974,12.5547032916945,12.3,1.42,0.0316,0.416,0.0174,0.118,57.35,4.43,14.65,44.52
"TS524","TorringtonSq","1",0.181136118905226,-0.0304766118870304,3.50194843412223,3.03381201016773,2.19176223357535,11.2777317631677,11.1,1.65,0.0257,0.567,0.00954,0.547,53.82,4.98,16.79,44.42
"TS525","TorringtonSq","1",0.0134990259458003,0.235208216307509,3.18144370311524,3.62181852339688,1.67339319032802,39.1224014340056,35.3,2.01,0.0334,0.364,0.00585,0.32,68.12,21.14,8.44,57.42
"TS526","TorringtonSq","1",0.157907344551354,0.0473436972437254,3.20168719521428,3.33315658916788,2.46633593299885,15.0081457057831,14.7,1.79,0.0273,0.519,0.0117,0.232,56.17,8.46,8.12,46.04
"TS527","TorringtonSq","1",0.0947917395542064,0.158131987527491,3.11852740424744,3.38320848295968,2.14019948964283,24.3467619882641,23.7,1.81,0.0359,0.376,0.00644,0.247,62.4,11.81,7.13,50.82
"TS528","TorringtonSq","1",0.196170097732011,0.0588485223629814,2.98490436267806,3.23865164967893,2.61500457709148,9.47405593156082,9.3,1.22,0.0306,0.343,0.00647,0.204,53.2,3.64,9.02,40.07
"TS529","TorringtonSq","1",0.190788579913482,0.049700476443611,3.1429091552154,3.28202971209624,2.55689834249012,10.2844972596291,10.1,1.43,0.0299,0.505,0.00798,0.149,53.29,4.64,9.02,42.15
"TS530","TorringtonSq","1",0.202418057546691,-0.0514758179988719,2.95133442835024,3.23025973147198,2.59383598946693,8.08563829368619,7.94,1.27,0.0257,0.447,0.00963,0.168,49.95,2.06,14.48,37.99
"TS531","TorringtonSq","1",0.198129559670299,0.00141755857894418,2.94420827709696,3.26448298535798,2.53451756660386,9.34849117233518,9.17,1.15,0.0336,0.406,0.00376,0.167,52.77,3.21,13.67,38.38
"TS532","TorringtonSq","1",0.187455603654711,0.0756107622492673,3.04773535149156,3.21273707472238,2.58276876834905,11.0132980211964,10.8,1.22,0.0331,0.32,0.00902,0.328,55.15,5.12,8.39,40.79
"TS533","TorringtonSq","1",0.161508318487001,0.0683502573976839,2.92845598079299,3.54232538611698,2.41229688383981,15.2326719130839,15,1.49,0.0313,0.351,0.0056,0.117,57.12,11.36,9.88,43.96
"TS534","TorringtonSq","1",0.144973078482881,0.10491097419311,2.96229466760995,3.52883871218086,2.44154264548598,17.1332853783966,16.9,1.45,0.0302,0.418,0.00375,0.096,57.04,10.8,7.96,44.27
"TS535","TorringtonSq","1",0.14377439361426,0.150118181983539,3.24730768087653,3.38877093392696,2.2228970786308,17.839724628949,17.5,1.37,0.0387,0.466,0.0119,0.239,60.35,10.31,8.38,46.35
"TS536","TorringtonSq","1",0.180933698664771,-0.0214830465624142,3.09634436411034,3.40082134233193,2.3182935362556,12.6594985082369,12.4,1.35,0.0366,0.509,0.0108,0.216,55.54,8.41,16.14,41.21
"TS537","TorringtonSq","1",0.193810793514841,-0.00194397914733135,3.0279015361717,3.30120887572564,2.47262612907927,9.98722928727431,9.82,1.44,0.0288,0.399,0.0055,0.203,52.9,5.61000000000001,12.97,41.36
"TS538","TorringtonSq","1",0.16852717444361,0.0818155525055574,3.04270254928953,3.42822953133563,2.42129871342557,14.359218335577,14.1,1.4,0.0344,0.359,0.00916,0.23,56.3,10.09,9.27,43.57
"TS539","TorringtonSq","1",0.0640438387366794,0.09914884528806,3.04254977765846,3.37943922368121,1.9389724909668,30.0339771753295,29.4,1.57,0.0573,0.363,0.00967,0.481,64.32,14.8,13.95,48.53
"TS540","TorringtonSq","1",0.204867404788986,-0.0561297846226974,2.968575240136,3.2022887932169,2.74514972254201,7.88205662627813,7.74,1.38,0.0258,0.445,0.00902,0.257,49.33,2.64,12.12,37.91
"TS541","TorringtonSq","1",0.127849239777526,0.0476364937852447,3.03760036149233,3.64301876125214,2.11704504742435,20.2841372953352,20,1.58,0.0298,0.404,0.0093,0.246,59.17,16.54,14.17,46.21
